label,x0,y0,z0,x1,y1,z1,x2,y2,z2,x3,y3,z3,x4,y4,z4,x5,y5,z5,x6,y6,z6,x7,y7,z7,x8,y8,z8,x9,y9,z9,x10,y10,z10,x11,y11,z11,x12,y12,z12,x13,y13,z13,x14,y14,z14,x15,y15,z15,x16,y16,z16,x17,y17,z17,x18,y18,z18,x19,y19,z19,x20,y20,z20
4,0,0,0,0.056799591,0.038561374,0.003351649,0.099272192,0.042090684,-0.007938403,0.12939482927322388,0.044261128,-0.025127631,0.1317196488380432,0.031150728464126587,-0.042321965,0.133961022,-0.103402466,-0.004548606,0.17870980501174927,-0.09838286,-0.020636149,0.21100643277168274,-0.101928651,-0.032447997,0.23625004291534424,-0.107373506,-0.042377762,0.11638009548187256,-0.129382491,-0.021288263,0.15767031908035278,-0.039951831,-0.043884933,0.13351362943649292,-0.002732694,-0.04839668,0.11498254537582397,-0.013960183,-0.048481028,0.094496846,-0.121254057,-0.038346678,0.12950196862220764,-0.021642566,-0.055849682,0.10873112082481384,0.004382074,-0.049067844,0.093270868,-0.015650809,-0.043127909,0.0726583,-0.091336876,-0.056485046,0.093773991,0.00166899,-0.065487396,0.081496447,0.019453078508377075,-0.060185145,0.07116589,-0.001837105,-0.0557338
4,0,0,0,0.057063281536102295,0.03708595,0.004887451,0.10020464658737183,0.041574954986572266,-0.006278419,0.13206708431243896,0.045692027,-0.023757648,0.13405084609985352,0.031633377,-0.041458204,0.13523223996162415,-0.102654099,-0.003695375,0.17919528484344482,-0.097407252,-0.019746564,0.211937815,-0.100853086,-0.031594239,0.2369382679462433,-0.107512474,-0.04157408,0.11787837743759155,-0.12997514,-0.02151666,0.15943515300750732,-0.04194501,-0.043660123,0.1352439820766449,-0.000391722,-0.047777347,0.1165952980518341,-0.010458946,-0.047510643,0.096118271,-0.122189581,-0.039514419,0.13149073719978333,-0.024276197,-0.056981806,0.11047309637069702,0.005270213,-0.049851455,0.094381124,-0.014517099,-0.043587629,0.073999017,-0.092770696,-0.058431652,0.095124722,0.00085026,-0.067728095,0.08341983,0.020756661891937256,-0.062175397,0.072928756,0.000143439,-0.057426687
4,0,0,0,0.057570919,0.038202852,0.004960168,0.10166673362255096,0.041518658,-0.005723314,0.13400448858737946,0.045852929,-0.022843778,0.1353876143693924,0.032778054,-0.040127149,0.13680125772953033,-0.102246851,-0.002228604,0.18086029589176178,-0.09597528,-0.017785056,0.21337606012821198,-0.099940509,-0.029507805,0.2384292632341385,-0.106891453,-0.039634595,0.119127557,-0.130238861,-0.020085354,0.1616542786359787,-0.042199522,-0.042219041,0.13821087777614594,-0.001351684,-0.046738764,0.1195620447397232,-0.010731339,-0.04668876,0.097564742,-0.122610807,-0.038212566,0.13373304903507233,-0.024668813,-0.055385949,0.11303792893886566,0.004494935,-0.049011251,0.096528605,-0.015247703,-0.043390485,0.076532528,-0.092710465,-0.057361676,0.097118154,0.001923025,-0.066576744,0.083573177,0.020195811986923218,-0.062000519,0.071560338,-0.001835525,-0.058176002
4,0,0,0,0.055920243,0.036990582942962646,0.003009532,0.099343598,0.042042672634124756,-0.008895293,0.130079448,0.044342577,-0.026641437,0.13042718172073364,0.031207799911499023,-0.044370638,0.13470751,-0.102389008,-0.005170099,0.1784299910068512,-0.09730795,-0.02130747,0.2096569836139679,-0.101265073,-0.033027151,0.23437243700027466,-0.107471585,-0.04301008,0.1172279417514801,-0.129867554,-0.021983241,0.15641102194786072,-0.041274726,-0.04455422,0.1322667896747589,-0.00325036,-0.048806341,0.11385735869407654,-0.013626248,-0.048767501,0.094982177,-0.124312371,-0.03915813,0.12784242630004883,-0.023967564,-0.056769737,0.10620945692062378,0.002647698,-0.05031622,0.091130108,-0.016560405,-0.044713644,0.072896808,-0.095860541,-0.057447919,0.091737479,0.001609713,-0.066641522,0.077586979,0.020572006702423096,-0.061941863,0.066545248,-7.60E-06,-0.058048499
4,0,0,0,0.05655539,0.040653646,0.005234015,0.099523395,0.043954015,-0.004151196,0.13069802522659302,0.04771769,-0.019826113,0.13192445039749146,0.036543489,-0.035691433,0.13447031378746033,-0.100123465,-0.001209281,0.1791130006313324,-0.09215939,-0.01686572,0.21149888634681702,-0.095346242,-0.028734891,0.23699861764907837,-0.101611584,-0.038911489,0.11765667796134949,-0.127043664,-0.018883199,0.15832823514938354,-0.039518118,-0.041711197,0.13304409384727478,0.001322716,-0.04643133,0.11369428038597107,-0.007306665,-0.046384954,0.096443415,-0.120477259,-0.0368714,0.13119927048683167,-0.022340775,-0.054863387,0.10873505473136902,0.006823003,-0.048035533,0.092432827,-0.01145348,-0.04175894,0.074396521,-0.092833668,-0.055806626,0.094043225,-0.001222342,-0.065410909,0.078855664,0.016387999057769775,-0.060100679,0.066889226,-0.00479719,-0.055495337
4,0,0,0,0.056189239,0.038863897,0.004355487,0.098749518,0.045115054,-0.007201277,0.12967625260353088,0.050257980823516846,-0.024919591,0.13002189993858337,0.036991179,-0.04286014,0.1338779628276825,-0.097401381,-0.004610344,0.17696520686149597,-0.091751635,-0.020204184,0.20873600244522095,-0.094206542,-0.032139149,0.23324048519134521,-0.100028455,-0.042459019,0.116330087,-0.124653012,-0.022024811,0.15557217597961426,-0.038246691,-0.043555626,0.13261151313781738,0.002373964,-0.048298077,0.11482298374176025,-0.007795453,-0.049060595,0.09438023,-0.117673874,-0.039510568,0.12845578789710999,-0.022517771,-0.056214888,0.10806578397750854,0.006647319,-0.049584177,0.092318743,-0.01270324,-0.044222084,0.072669297,-0.088552207,-0.057991364,0.092229038,0.003300965,-0.067013238,0.079993665,0.023014426231384277,-0.061974403,0.068925649,0.002877831,-0.057958369
4,0,0,0,0.056492939591407776,0.039423823,0.00451042,0.099298939,0.045501351,-0.006776538,0.1302640289068222,0.04941076,-0.024326581,0.12930656969547272,0.034238994121551514,-0.042226884,0.13392065465450287,-0.098101169,-0.003696841,0.17723281681537628,-0.092683285,-0.019151903,0.20918922126293182,-0.09443745,-0.030815252,0.23326589167118073,-0.099191815,-0.040748994,0.1168493777513504,-0.125555784,-0.021045658,0.1557571440935135,-0.0392133,-0.041817329,0.13275332748889923,0.00148651,-0.04609853,0.11530615389347076,-0.010020882,-0.046565163,0.095063493,-0.119306892,-0.038562126,0.12899772822856903,-0.023099184,-0.055068522,0.10826458036899567,0.006025255,-0.048739366,0.092430368,-0.014139414,-0.043519906,0.072910771,-0.091391444,-0.057004135,0.09181647,0.001547128,-0.065902754,0.079949006,0.02203083,-0.060984469,0.069443479,0.002457678,-0.056974384
4,0,0,0,0.055674150586128235,0.038089126,0.005395678,0.09822242,0.041899234,-0.005188722,0.12897612154483795,0.046643584966659546,-0.022299439,0.1294909566640854,0.034082621335983276,-0.03964605,0.1335008293390274,-0.099951953,-0.002485923,0.1779022365808487,-0.094638765,-0.018209426,0.21095655858516693,-0.096663326,-0.030036155,0.2358088344335556,-0.102047801,-0.040133787,0.1166849285364151,-0.127680123,-0.020352954,0.15619830787181854,-0.040107965,-0.042446984,0.13248898088932037,0.001096278,-0.047003036,0.11446519196033478,-0.009708345,-0.047231542,0.095698521,-0.120896697,-0.038391719,0.12964971363544464,-0.025057077,-0.055713737,0.10866819322109222,0.004784733,-0.048931105,0.092607394,-0.015539914,-0.043087667,0.074500367,-0.09301722,-0.057364495,0.092889205,-0.00131315,-0.066657169,0.080386207,0.017171681,-0.061553279,0.06964837,-0.00500977,-0.057279004
4,0,0,0,0.056004852056503296,0.037088722,0.005247072,0.098209918,0.043503612,-0.005249415,0.12886887788772583,0.048297018,-0.022090782,0.1290968954563141,0.031006128,-0.039234834,0.1327146589756012,-0.099299073,-0.002388275,0.1757146418094635,-0.094251484,-0.017881625,0.20751258730888367,-0.095698774,-0.029676775,0.23170265555381775,-0.100645423,-0.039625409,0.11579129099845886,-0.126635671,-0.019841847,0.15366047620773315,-0.040473312,-0.04071718,0.13054734468460083,0.00042364,-0.045361641,0.11313334107398987,-0.010093987,-0.046154692,0.093998015,-0.121521711,-0.037455461,0.12675806879997253,-0.027396649,-0.054281174,0.10574498772621155,0.002186269,-0.047702438,0.090085298,-0.01660794,-0.042166251,0.071320474,-0.095744312,-0.055925551,0.090132445,-0.008413494,-0.064948278,0.077574879,0.01111576,-0.059480804,0.066295922,-0.008996248,-0.054988301
4,0,0,0,0.052730023860931396,0.040998697,0.002720594,0.094284147,0.049373090267181396,-0.008748516,0.1241011917591095,0.055567920207977295,-0.025898898,0.1255839765071869,0.040882468,-0.043308003,0.1324431598186493,-0.091130018,-0.005170496,0.17625778913497925,-0.086283028,-0.021166684,0.2077643871307373,-0.085796893,-0.032846863,0.23101475834846497,-0.088487953,-0.042336116,0.1160699725151062,-0.119058937,-0.021159865,0.15242519974708557,-0.032622874,-0.041942204,0.12876760959625244,0.005862027,-0.046155816,0.11178648471832275,-0.007070839,-0.046649931,0.094287276,-0.115052581,-0.037510025,0.12523698806762695,-0.020121306,-0.05454574,0.10333728790283203,0.007653683,-0.04838595,0.088540733,-0.011982471,-0.043167198,0.071791261,-0.089459598,-0.05480236,0.089259326,-0.001039892,-0.063796455,0.075307935,0.019321114,-0.05837548,0.064135164,0.001280576,-0.053947529
4,0,0,0,0.052518427,0.039717704,0.00502128,0.095205069,0.047779351472854614,-0.005146501,0.12486341595649719,0.055010527,-0.021406605,0.12725043296813965,0.043031842,-0.037964153,0.1340421438217163,-0.094657689,-0.001648457,0.17691823840141296,-0.086562663,-0.017177133,0.20867887139320374,-0.085180193,-0.029039451,0.2331235110759735,-0.086706936,-0.038953635,0.1187511682510376,-0.121804893,-0.019117715,0.1587134599685669,-0.032482803,-0.040409776,0.13317984342575073,0.006013721,-0.045062142,0.11463415622711182,-0.006465226,-0.045410833,0.097972125,-0.116339207,-0.036858956,0.13192275166511536,-0.020441234,-0.054323486,0.10857322812080383,0.007490963,-0.048045731,0.092799932,-0.013224632,-0.042402084,0.075983703,-0.08979404,-0.055335517,0.094094664,-0.001378477,-0.064469493,0.079274535,0.018662125,-0.058662469,0.06795454,-0.000505149,-0.053871005
4,0,0,0,0.053500205278396606,0.040376842,0.005254065,0.097128749,0.049402237,-0.004423778,0.12745237350463867,0.056460381,-0.02026874,0.13035321235656738,0.041456520557403564,-0.03644567,0.1344568133354187,-0.094150871,-0.000964963,0.1787908971309662,-0.085659325,-0.016055409,0.21092605590820312,-0.082978636,-0.027516348,0.23555278778076172,-0.083807707,-0.037079185,0.12025272846221924,-0.120088756,-0.018341582,0.1611381471157074,-0.030083805,-0.039303713,0.13655176758766174,0.0087367,-0.043932133,0.11816218495368958,-0.003770143,-0.044257797,0.10034888982772827,-0.114271879,-0.0359772,0.13447526097297668,-0.017421603,-0.052887958,0.1114158034324646,0.010646253824234009,-0.046734125,0.095365465,-0.010007203,-0.041232791,0.078885227,-0.087594241,-0.054371867,0.097332478,0.00176084,-0.062943403,0.082039267,0.021433234214782715,-0.057171449,0.069443554,0.002117902,-0.052474987
4,0,0,0,0.051189661,0.040491045,0.004906432,0.094523638,0.048362315,-0.004183881,0.12437233328819275,0.055356145,-0.019239813,0.12822788953781128,0.043518186,-0.034514382,0.1361629068851471,-0.090513408,-0.000606972,0.17945268750190735,-0.084724694,-0.015748022,0.21141120791435242,-0.083218873,-0.027201062,0.23558977246284485,-0.084310472,-0.036548897,0.12183788418769836,-0.116778672,-0.01712854,0.15978261828422546,-0.028401852,-0.038082473,0.13519981503486633,0.008616805,-0.04254834,0.1161486804485321,-0.002860665,-0.042656276,0.10149341821670532,-0.111167014,-0.03399403,0.13436999917030334,-0.016021371,-0.051406227,0.11097273230552673,0.011360883712768555,-0.045479528,0.094613731,-0.007371664,-0.03979484,0.079801798,-0.084439188,-0.051553618,0.0973441,0.004100293,-0.060366481,0.081000745,0.022228181,-0.054789547,0.068535656,0.002742052,-0.050027448
4,0,0,0,0.050732791,0.035641015,0.005977181,0.094109237,0.046112359,-0.003736998,0.1246638298034668,0.05411607,-0.020071149,0.1306852102279663,0.038107991218566895,-0.036847673,0.137667716,-0.094577938,0.001111302,0.17962166666984558,-0.08547619,-0.014070937,0.21218234300613403,-0.084409654,-0.026066121,0.23695224523544312,-0.086190343,-0.035900541,0.12295660376548767,-0.123729885,-0.01643786,0.16029691696166992,-0.029784739,-0.037659127,0.134373277,0.009548664,-0.042827577,0.1145387589931488,-0.002432764,-0.043159437,0.10239732265472412,-0.116737932,-0.03423259,0.13605275750160217,-0.020420462,-0.051778712,0.1124022901058197,0.00977388,-0.046016552,0.094672918,-0.010749191,-0.040362001,0.080422729,-0.089003921,-0.052692708,0.098486006,0.003432691,-0.061635364,0.082187742,0.023200809955596924,-0.056052052,0.068413556,0.002399921,-0.051210176
4,0,0,0,0.053426027,0.049949705600738525,0.005403931,0.097024202,0.060901165,-0.002877248,0.12585163116455078,0.066136241,-0.017392814,0.13286885619163513,0.049577475,-0.031844962,0.13716226816177368,-0.084273815,0.001526857,0.18182149529457092,-0.072593361,-0.013112975,0.21501082181930542,-0.069811672,-0.02417886,0.23982441425323486,-0.070057154,-0.033355727,0.12377297878265381,-0.109668463,-0.015544641,0.16308730840682983,-0.0168567,-0.037422649,0.13783660531044006,0.020391703,-0.042220592,0.11670950055122375,0.010196805000305176,-0.041902858,0.10456213355064392,-0.103430957,-0.033059641,0.13858959078788757,-0.007132024,-0.050774183,0.11371025443077087,0.021369874477386475,-0.044327765,0.095600456,0.004403234,-0.038001,0.083519846,-0.075698853,-0.051400158,0.09936294,0.016087740659713745,-0.061264123,0.080980539,0.033630729,-0.056197635,0.067079663,0.013042151927947998,-0.051454342
4,0,0,0,0.052149951457977295,0.047404647,0.005761792,0.095554173,0.058715999126434326,-0.002744536,0.125206858,0.067110002,-0.017617301,0.13222548365592957,0.051037908,-0.032465098,0.13623040914535522,-0.086001128,0.001275104,0.1805044412612915,-0.07321009,-0.013232136,0.2139427661895752,-0.070884854,-0.023902389,0.23844695091247559,-0.07198903,-0.032635597,0.12243545055389404,-0.110728204,-0.015825878,0.16105541586875916,-0.015666097,-0.037155599,0.13520565629005432,0.023229002952575684,-0.040896446,0.11467966437339783,0.013136804103851318,-0.03984194,0.10325771570205688,-0.103935033,-0.033348848,0.13798055052757263,-0.007279724,-0.051107382,0.11327975988388062,0.023398637771606445,-0.043658075,0.095096529,0.00773257,-0.036465482,0.082277924,-0.076394945,-0.051624079,0.10006549954414368,0.014216750860214233,-0.061419257,0.08218345,0.033579171,-0.05539148,0.067773044,0.014515191316604614,-0.049786256
4,0,0,0,0.053379118,0.048157901,0.005806839,0.097180605,0.057594090700149536,-0.002138782,0.12620222568511963,0.061944276094436646,-0.016354038,0.13191300630569458,0.043676883,-0.0304762,0.1345938742160797,-0.091798306,0.002405418,0.17919579148292542,-0.076616526,-0.011435225,0.21227484941482544,-0.074896216,-0.021687804,0.2368651032447815,-0.075136691,-0.030343106,0.12171405553817749,-0.11589852,-0.014787957,0.1635102927684784,-0.021429747,-0.035901484,0.1385405957698822,0.016374886,-0.039833203,0.11793932318687439,0.007312655,-0.038722206,0.10366567969322205,-0.107271284,-0.03246158,0.13954636454582214,-0.011009693,-0.049674448,0.11498695611953735,0.017502338,-0.043337785,0.096731454,0.000870168,-0.037059337,0.084088385,-0.076952428,-0.050906863,0.1003955602645874,0.014643728733062744,-0.060616367,0.081819445,0.032741636,-0.055827421,0.067217827,0.013319998979568481,-0.051314306
4,0,0,0,0.051308602,0.047588378,0.004166335,0.093220413,0.058641583,-0.004420894,0.12114867568016052,0.064893275,-0.018893094,0.12828785181045532,0.047359496,-0.033188572,0.1342419683933258,-0.086834818,0.0010985,0.17974713444709778,-0.075515896,-0.013171603,0.2120501697063446,-0.073154658,-0.023647204,0.23652943968772888,-0.073127151,-0.032276621,0.12186640501022339,-0.11033535,-0.014823108,0.16062632203102112,-0.017594546,-0.035714706,0.13567209243774414,0.016041308641433716,-0.039805019,0.11580529808998108,0.005021036,-0.039387332,0.10349977016448975,-0.10434401,-0.031385062,0.1363905966281891,-0.007119358,-0.048134444,0.11196771264076233,0.017028958,-0.041633548,0.09490031,-1.37E-05,-0.035586388,0.083005995,-0.077351868,-0.048883827,0.09930104,0.011333614587783813,-0.057773189,0.08137989,0.02745083,-0.052561463,0.067989141,0.00822711,-0.047929993
4,0,0,0,0.050281107,0.046773701906204224,0.00396409,0.093257159,0.057938784,-0.004812185,0.12182527780532837,0.065932244,-0.019549493,0.1278323233127594,0.049534350633621216,-0.034300214,0.1341136395931244,-0.087558925,0.000352942,0.17934775352478027,-0.074717581,-0.014257994,0.21114999055862427,-0.07243219,-0.025042903,0.23601990938186646,-0.072973758,-0.034063587,0.12147578597068787,-0.112174451,-0.015816015,0.15873724222183228,-0.017414272,-0.037842675,0.13251176476478577,0.015886217,-0.042910243,0.11320289969444275,0.003165871,-0.043041399,0.10264453291893005,-0.106174648,-0.032502005,0.13469654321670532,-0.005471706,-0.050530276,0.10895586013793945,0.018713117,-0.044868978,0.092462212,-0.000629246,-0.039166587,0.081870347,-0.079141676,-0.050044259,0.097692519,0.014690756797790527,-0.059564149,0.078660101,0.030887216329574585,-0.054713196,0.065241456,0.010454058647155762,-0.050355314
4,0,0,0,0.049029499,0.040892482,0.00650094,0.09377557,0.052164972,-0.001374184,0.124487966,0.059161901,-0.015887859,0.12987759709358215,0.041490912437438965,-0.030918074,0.1344236135482788,-0.090297222,0.003989849,0.17796510457992554,-0.07644102,-0.009237153,0.21026086807250977,-0.073936552,-0.019362342,0.23499995470046997,-0.073710829,-0.028097841,0.12258699536323547,-0.118441463,-0.013114634,0.1591239869594574,-0.024153858,-0.033579842,0.13258177042007446,0.010422736406326294,-0.03847307,0.11341950297355652,-0.002981037,-0.038592131,0.10439640283584595,-0.112881452,-0.030477757,0.136896551,-0.014573455,-0.04736992,0.11080890893936157,0.011079996824264526,-0.042227899,0.09394905,-0.009315908,-0.037071627,0.083950013,-0.086072147,-0.048424543,0.099771321,0.004787117,-0.05702116,0.081255108,0.021309614181518555,-0.052324594,0.068049043,0.00058654,-0.048266073
4,0,0,0,0.049953371,0.043602705001831055,0.005428088,0.09291926,0.054059565,-0.002842942,0.12241670489311218,0.061530351638793945,-0.01721433,0.13002723455429077,0.047510028,-0.031720028,0.13431227207183838,-0.090215355,0.001762225,0.17915284633636475,-0.074543685,-0.011749282,0.2120048701763153,-0.072389364,-0.021666048,0.23674854636192322,-0.072089523,-0.030055749,0.12242820858955383,-0.11580047,-0.014620697,0.1612386703491211,-0.021049976,-0.034829837,0.13621318340301514,0.012928515672683716,-0.0386873,0.11663135886192322,0.001543522,-0.038027484,0.10456472635269165,-0.108489752,-0.031375446,0.13789671659469604,-0.009022176,-0.047914945,0.11364832520484924,0.016001135110855103,-0.042132736,0.096959263,-0.002296388,-0.036586825,0.085010171,-0.07901451,-0.04882899,0.10066932439804077,0.012500823,-0.057510712,0.082337826,0.028449535369873047,-0.052812647,0.069090486,0.008018464,-0.048648071
4,0,0,0,0.051493316888809204,0.04766053,0.004499529,0.094174117,0.058105946,-0.004034793,0.12293234467506409,0.064775646,-0.018498685,0.12972494959831238,0.046876370906829834,-0.032832449,0.13491040468215942,-0.08758238,0.001543899,0.17979273200035095,-0.071986616,-0.012230145,0.2117081880569458,-0.069937915,-0.022433626,0.2362937331199646,-0.070615977,-0.031197904,0.12324678897857666,-0.11241141,-0.01448194,0.1608130931854248,-0.019382358,-0.034913437,0.1357233226299286,0.014368057250976562,-0.039033046,0.11690369248390198,0.002634078,-0.038861321,0.105528325,-0.105766118,-0.031047137,0.13747066259384155,-0.006651521,-0.047417631,0.11304003,0.017899394035339355,-0.041435974,0.096577883,-0.000582427,-0.035997218,0.086001366,-0.077345937,-0.048521092,0.1013629138469696,0.014465093612670898,-0.057165628,0.083426446,0.030335367,-0.052667143,0.070495784,0.010056555271148682,-0.048800556
4,0,0,0,0.050986707,0.048501163721084595,0.005470744,0.093618274,0.061180741,-0.003095735,0.12249419093132019,0.067785889,-0.018034164,0.12766417860984802,0.047775059938430786,-0.033036416,0.13406464457511902,-0.084536016,0.003168425,0.17893624305725098,-0.06964758,-0.010294651,0.21173754334449768,-0.066313416,-0.020172965,0.2359611690044403,-0.065284014,-0.028589165,0.12347611784934998,-0.109377503,-0.013531769,0.16135546565055847,-0.013706148,-0.033814291,0.13644185662269592,0.019869476556777954,-0.037881648,0.11743712425231934,0.006055087,-0.037430113,0.10669368505477905,-0.103168994,-0.030747687,0.13841283321380615,-0.001709968,-0.046792844,0.1134943962097168,0.022073984146118164,-0.041158004,0.097022146,0.001351327,-0.036011068,0.087476939,-0.074919969,-0.048786802,0.10075587034225464,0.019377112,-0.057103286,0.081663996,0.03436318,-0.052744592,0.068391085,0.012740612030029297,-0.049036508
4,0,0,0,0.048437476,0.043746799,0.00634185,0.091490686,0.058037787675857544,-0.002072205,0.12141972780227661,0.06532833,-0.017095926,0.12836599349975586,0.044511228799819946,-0.03226439,0.13506147265434265,-0.085752636,0.003959654,0.17877453565597534,-0.071786135,-0.009784531,0.2121502161026001,-0.069667011,-0.01988993,0.23701214790344238,-0.069696069,-0.028313141,0.12441310286521912,-0.11260137,-0.013243664,0.16127678751945496,-0.015809566,-0.034214092,0.13482442498207092,0.019119203090667725,-0.038451837,0.11445412039756775,0.006292462,-0.037601856,0.10736462473869324,-0.106551349,-0.030874175,0.13875189423561096,-0.004524499,-0.047999685,0.11287805438041687,0.020506709814071655,-0.042324291,0.095479757,-0.000213742,-0.03652936,0.08796677,-0.07849139,-0.04916877,0.10209795832633972,0.018427461,-0.057758567,0.082336187,0.034312814474105835,-0.052904018,0.068269402,0.012552708387374878,-0.048550108
4,0,0,0,0.060148358,0.034451544,0.009156323,0.10577565431594849,0.031951308250427246,0.004011707,0.13781055808067322,0.034588456,-0.007968056,0.1652551293373108,0.038073897,-0.02006025,0.1328621208667755,-0.117233425,0.008454631,0.18255117535591125,-0.087374657,-0.005091876,0.21349304914474487,-0.073773175,-0.014119049,0.23906797170639038,-0.066104114,-0.021265194,0.12109160423278809,-0.13683334,-0.008583897,0.16980242729187012,-0.041776836,-0.030892653,0.14118921756744385,0.001219481,-0.034039274,0.11760145425796509,0.000146568,-0.031315334,0.10579338669776917,-0.128250778,-0.026195766,0.1466013491153717,-0.025904447,-0.046799067,0.11662891507148743,0.010566085577011108,-0.038926713,0.095209628,0.005819917,-0.029083304,0.088503003,-0.101427376,-0.043882519,0.11907303333282471,-0.019246519,-0.054638643,0.097742081,0.009026557,-0.046973824,0.079604477,0.001331896,-0.038911458
4,0,0,0,0.06041187,0.036237120628356934,0.008903182,0.10336959362030029,0.036903202533721924,0.002128872,0.13543766736984253,0.044403076,-0.011646494,0.1612565815448761,0.051849723,-0.025558308,0.13644734025001526,-0.110844821,0.005874325,0.18698999285697937,-0.078718245,-0.00756011,0.21789002418518066,-0.067008674,-0.016564308,0.2436884045600891,-0.062303632,-0.023754496,0.12460935115814209,-0.128318638,-0.011569864,0.17170530557632446,-0.027449816,-0.032991424,0.14415982365608215,0.010597497,-0.035849951,0.12168300151824951,0.005930305,-0.033446458,0.10905113816261292,-0.118106872,-0.029403437,0.14793327450752258,-0.010216266,-0.048889056,0.11863961815834045,0.022077918,-0.040616431,0.097063184,0.015824378,-0.030948922,0.091272473,-0.090729684,-0.047471021,0.12197941541671753,-0.004488736,-0.057384707,0.10182201862335205,0.024099767208099365,-0.049204145,0.083626032,0.019172549,-0.040928744
4,0,0,0,0.060256422,0.036088198,0.010862523394310486,0.10454276204109192,0.035985142,0.005647307,0.13790029287338257,0.042450339,-0.007094877,0.16505688428878784,0.048248976,-0.019939516,0.13925400376319885,-0.109936774,0.011225386227154743,0.18850797414779663,-0.080465525,-0.0018358,0.21972563862800598,-0.070043355,-0.010917706,0.2454974353313446,-0.066229731,-0.018417796,0.12893006205558777,-0.128444731,-0.007403394,0.17610278725624084,-0.029190481,-0.029369351,0.14673420786857605,0.010495215654373169,-0.032419432,0.12277308106422424,0.00483638,-0.029767324,0.11397644877433777,-0.119591117,-0.026630316,0.15269339084625244,-0.013158143,-0.046366535,0.12175926566123962,0.019818991422653198,-0.037720435,0.099797666,0.00993675,-0.027685631,0.095833719,-0.093287379,-0.045994222,0.12584412097930908,-0.008631051,-0.055591327,0.10457655787467957,0.016407757997512817,-0.047016409,0.086350441,0.004070878,-0.038595684
4,0,0,0,0.060018450021743774,0.03552556,0.008904028,0.10293412208557129,0.035516739,0.002382568,0.13603800535202026,0.043031216,-0.011171208,0.16150861978530884,0.054222166538238525,-0.02501941,0.13780447840690613,-0.107854605,0.006674997,0.18774035573005676,-0.075909108,-0.006059858,0.21862590312957764,-0.063231051,-0.014808565,0.24431008100509644,-0.058258504,-0.021929265,0.12729573249816895,-0.124633849,-0.010620245,0.17264413833618164,-0.02305001,-0.031152234,0.1450297236442566,0.013684004545211792,-0.034057996,0.12215569615364075,0.007219344,-0.03182385,0.11224937438964844,-0.11324805,-0.028308294,0.14942795038223267,-0.004263937,-0.047197576,0.12028467655181885,0.02628547,-0.03964959,0.098104417,0.018754899501800537,-0.030484307,0.09474203,-0.08462289,-0.04624455,0.12444144487380981,0.003630877,-0.05588303,0.10528862476348877,0.033157229,-0.048239241,0.087271243,0.030180692672729492,-0.040280144
4,0,0,0,0.060631812,0.036446958780288696,0.007560188,0.10490697622299194,0.036566406,0.000482647,0.1383059322834015,0.043734938,-0.013402388,0.16332921385765076,0.05526647,-0.027146721,0.1382034420967102,-0.107859552,0.006544183,0.1869257390499115,-0.072095215,-0.00708056,0.218164325,-0.056901067,-0.016770191,0.24420028924942017,-0.049996346,-0.024576682,0.12848880887031555,-0.121839583,-0.010208675,0.1736363172531128,-0.018413931,-0.032025966,0.1461765468120575,0.01667282,-0.035953138,0.12439772486686707,0.007246405,-0.034276526,0.11507850885391235,-0.108038634,-0.027515392,0.1515878140926361,0.00214678,-0.046386908,0.12274593114852905,0.029885977506637573,-0.039070505,0.102286696,0.018014639616012573,-0.030268227,0.09927994,-0.077378452,-0.045307241,0.12796518206596375,0.013492137,-0.054056227,0.10813567042350769,0.038018614053726196,-0.046634566,0.091368407,0.028600544,-0.039198692
4,0,0,0,0.060011625,0.03480801,0.007957398,0.10228165984153748,0.034196883,0.001205192,0.1341765820980072,0.041563063859939575,-0.012369482,0.16021904349327087,0.053626388,-0.025910387,0.13518261909484863,-0.109926373,0.007771044,0.18336814641952515,-0.075630933,-0.004557525,0.213375062,-0.061670303,-0.013379245,0.23814168572425842,-0.055507571,-0.020551182,0.12569409608840942,-0.12277481,-0.008680024,0.17113247513771057,-0.020365894,-0.02866512,0.14574429392814636,0.013038903,-0.032384789,0.12486699223518372,0.003561765,-0.030838022,0.11232730746269226,-0.108533859,-0.025600832,0.14964917302131653,7.009506225585938e-05,-0.042945543,0.1223054826259613,0.027722150087356567,-0.0359054,0.10204911231994629,0.016839892,-0.027565345,0.096461564,-0.078026205,-0.042918963,0.12536734342575073,0.010997503995895386,-0.050839687,0.10633319616317749,0.037183910608291626,-0.043264085,0.089498758,0.029676169157028198,-0.035764551
